t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1645802135,294,0.108866,0.000000,0.000000,0.000000,events/second
1645802165,294,0.107669,0.000000,0.000000,0.000000,events/second
1645802195,294,0.106499,0.000000,0.000000,0.000000,events/second
1645802225,294,0.105354,0.000000,0.000000,0.000000,events/second
1645802255,294,0.104233,0.000000,0.000000,0.000000,events/second
1645802286,294,0.103135,0.000000,0.000000,0.000000,events/second
1645802316,294,0.102061,0.000000,0.000000,0.000000,events/second
1645802346,294,0.101008,0.000000,0.000000,0.000000,events/second
1645802376,294,0.099978,0.000000,0.000000,0.000000,events/second
1645802406,294,0.098968,0.000000,0.000000,0.000000,events/second
1645802436,294,0.097978,0.000000,0.000000,0.000000,events/second
1645802466,294,0.097008,0.000000,0.000000,0.000000,events/second
1645802496,294,0.096056,0.000000,0.000000,0.000000,events/second
1645802526,294,0.095124,0.000000,0.000000,0.000000,events/second
1645802556,294,0.094209,0.000000,0.000000,0.000000,events/second
1645802586,294,0.093312,0.000000,0.000000,0.000000,events/second
1645802616,294,0.092431,0.000000,0.000000,0.000000,events/second
1645802646,294,0.091567,0.000000,0.000000,0.000000,events/second
1645802676,294,0.090720,0.000000,0.000000,0.000000,events/second
1645802706,294,0.089887,0.000000,0.000000,0.000000,events/second
1645802736,294,0.089070,0.000000,0.000000,0.000000,events/second
1645802766,294,0.088268,0.000000,0.000000,0.000000,events/second
1645802796,294,0.087479,0.000000,0.000000,0.000000,events/second
1645802826,294,0.086705,0.000000,0.000000,0.000000,events/second
1645802856,294,0.085945,0.000000,0.000000,0.000000,events/second
1645802886,294,0.085197,0.000000,0.000000,0.000000,events/second
1645802916,294,0.084463,0.000000,0.000000,0.000000,events/second
1645802946,294,0.083741,0.000000,0.000000,0.000000,events/second
1645802976,294,0.083031,0.000000,0.000000,0.000000,events/second
1645803006,294,0.082333,0.000000,0.000000,0.000000,events/second
1645803036,294,0.081647,0.000000,0.000000,0.000000,events/second
1645803066,294,0.080972,0.000000,0.000000,0.000000,events/second
1645803096,294,0.080309,0.000000,0.000000,0.000000,events/second
1645803126,294,0.079656,0.000000,0.000000,0.000000,events/second
1645803156,294,0.079013,0.000000,0.000000,0.000000,events/second
1645803186,294,0.078381,0.000000,0.000000,0.000000,events/second
1645803216,294,0.077759,0.000000,0.000000,0.000000,events/second
1645803246,294,0.077147,0.000000,0.000000,0.000000,events/second
1645803276,294,0.076544,0.000000,0.000000,0.000000,events/second
1645803306,294,0.075950,0.000000,0.000000,0.000000,events/second
1645803336,294,0.075366,0.000000,0.000000,0.000000,events/second
1645803366,294,0.074791,0.000000,0.000000,0.000000,events/second
1645803396,294,0.074224,0.000000,0.000000,0.000000,events/second
1645803426,294,0.073666,0.000000,0.000000,0.000000,events/second
1645803456,294,0.073116,0.000000,0.000000,0.000000,events/second
