t,value
1645914693,55
1645914723,55
1645914753,55
1645914783,55
1645914813,55
1645914843,55
1645914873,55
1645914903,55
1645914933,55
1645914963,55
1645914993,55
1645915023,55
1645915053,55
1645915083,55
1645915113,55
1645915143,55
1645915173,55
1645915203,55
1645915233,55
1645915263,55
1645915294,55
1645915324,55
1645915354,55
1645915384,55
1645915414,55
1645915444,55
1645915474,55
1645915504,55
1645915534,55
1645915564,55
1645915594,55
1645915624,55
1645915654,55
1645915684,55
1645915714,55
1645915744,55
1645915774,55
1645915804,55
1645915834,55
1645915864,55
1645915894,55
1645915924,55
1645915954,55
1645915984,55
1645916014,55
1645916044,55
1645916074,55
1645916104,55
1645916134,55
1645916164,55
1645916194,55
1645916224,55
1645916254,55
1645916284,55
1645916314,55
1645916344,55
1645916374,55
1645916404,55
1645916434,55
1645916464,55
1645916494,55
1645916524,55
1645954885,55
1645954915,55
1645954945,55
1645954975,55
1645955005,55
1645955035,55
1645955065,55
1645955095,55
1645955125,55
1645955155,55
1645955185,55
1645955215,55
1645955245,55
1645955275,55
1645955305,55
1645955335,55
1645955365,55
1645955395,55
1645955425,55
1645955455,55
1645955485,55
1645955515,55
1645955545,55
1645955575,55
1645955605,55
1645955635,55
1645955665,55
1645955695,55
1645955725,55
1645955755,55
1645955785,55
1645955815,55
1645955845,55
1645955875,55
1645955905,55
1645955935,55
1645955965,55
1645955995,55
1645956025,55
1645956055,55
1645956085,55
1645956115,55
1645956145,55
1645956175,55
1645956205,55
1645956235,55
1645956265,55
1645956295,55
1645956325,55
1645956355,55
1645956385,55
1645956415,55
1645956445,55
1645956475,55
1645956505,55
1645956535,55
1645956565,55
1645956595,55
1645956625,55
1645956655,55
1645956685,55
1645956715,55
1645956745,55
1645956775,55
1645956805,55
1645956835,55
1645956865,55
1645956895,55
1645956925,55
1645956955,55
1645956985,55
1645957015,55
1645957045,55
1645957075,55
1645957105,55
1645957135,55
1645957165,55
1645957195,55
1645957225,55
1645957255,55
1645957285,55
1645957315,55
1645957345,55
1645957375,55
1645957405,55
1645957435,55
1645957465,55
1645957495,55
1645957525,55
1645957555,55
1645957585,55
1645957615,55
1645957646,55
1645957676,55
1645957706,55
1645957736,55
1645957766,55
1645957796,55
1645957826,55
1645957856,55
1645957886,55
1645957916,55
1645957946,55
1645957976,55
1645958006,55
1645958036,55
1645996710,55
1645996740,55
1645996770,55
1645996800,55
1645996830,55
1645996860,55
1645996890,55
1645996920,55
1645996950,55
1645996980,55
1645997010,55
1645997040,55
1645997070,55
1645997100,55
1645997130,55
1645997160,55
1645997190,55
1645997220,55
1645997250,55
1645997280,55
1645997310,55
1645997340,55
1645997370,55
1645997400,55
1645997430,55
1645997460,55
1645997490,55
1645997520,55
1645997550,55
1645997580,55
1645997610,55
1645997640,55
1645997670,55
1645997700,55
1645997730,55
1645997760,55
1645997790,55
1645997820,55
1645997850,55
1645997880,55
1645997911,55
1645997941,55
1645997971,55
1645998001,55
1645998031,55
1645998061,55
1645998091,55
1645998121,55
1645998151,55
1645998181,55
1645998211,55
1645998241,55
1645998271,55
1645998301,55
1645998331,55
1645998361,55
1645998391,55
1645998421,55
1645998451,55
1645998481,55
1645998509,55
1645998539,55
1645998569,55
1645998599,55
1645998629,55
1645998659,55
1645998689,55
1645998719,55
1645998749,55
1645998779,55
1645998809,55
1645998839,55
1645998869,55
1645998899,55
1645998929,55
1645998959,55
1645998989,55
1645999019,55
1645999049,55
1645999079,55
1645999109,55
1645999139,55
1645999169,55
1645999199,55
1645999229,55
1645999259,55
1645999289,55
1645999319,55
1645999349,55
1645999379,55
1645999409,55
1645999439,55
1645999469,55
1645999499,55
1645999529,55
1645999559,55
1645999589,55
1645999619,55
1645999649,55
1645999679,55
1645999709,55
1645999739,55
1645999770,55
1645999800,55
1645999830,55
1645999860,55
1645999890,55
1645999920,55
1645999950,55
1645999980,55
1646000010,55
1646240100,55
1646240130,55
1646240160,55
1646240190,55
1646240220,55
1646240250,55
1646240280,55
1646240310,55
1646240340,55
1646240370,55
1646240400,55
1646240430,55
1646240460,55
1646240490,55
1646240520,55
1646240550,55
1646240580,55
1646240610,55
1646240640,55
1646240670,55
1646240700,55
1646240730,55
1646243480,55
1646243510,55
1646243540,55
1646243570,55
1646243600,55
1646243630,55
1646243660,55
1646243690,55
1646243720,55
1646243750,55
1646243780,55
1646243810,55
1646243840,55
1646243870,55
1646243900,55
1646243930,55
1646243960,55
1646243990,55
1646244020,55
1646244050,55
1646244080,55
1646244110,55
1646244140,55
1646244170,55
1646244200,55
1646244230,55
1646244260,55
1646244290,55
1646244320,55
1646244350,55
1646244380,55
1646244410,55
1646244440,55
1646244470,55
1646244500,55
1646244530,55
1646244560,55
1646244590,55
1646244620,55
1646244650,55
1646244680,55
1646244710,55
1646244740,55
1646244770,55
1646244800,55
1646244830,55
1646244860,55
1646244890,55
1646244920,55
1646244950,55
1646244980,55
1646245010,55
1646245040,55
1646245070,55
1646245100,55
1646245130,55
1646245160,55
1646245190,55
1646245220,55
1646245250,55
1646245280,55
1646245310,55
1646245340,55
1646245371,55
1646245401,55
1646245431,55
1646245461,55
1646245491,55
1646245521,55
1646245551,55
1646245581,55
1646245611,55
1646245641,55
1646245671,55
1646245701,55
1646245731,55
1646245761,55
1646245791,55
1646245821,55
1646245851,55
1646245881,55
1646245911,55
1646245941,55
1646245971,55
1646246001,55
1646246031,55
1646246061,55
1646246091,55
1646246121,55
1646246151,55
1646246181,55
1646246211,55
1646246241,55
1646246271,55
1646246301,55
1646246331,55
1646246361,55
1646246391,55
1646246421,55
1646246451,55
1646246481,55
1646246511,55
1646246541,55
1646246571,55
1646246601,55
1646246631,55
1646247249,55
1646248212,55
1646248242,55
1646248272,55
1646248302,55
1646248332,55
1646248362,55
1646248392,55
1646248422,55
1646248452,55
1646248482,55
1646248512,55
1646248542,55
1646248572,55
1646248602,55
1646248632,55
1646248662,55
1646248692,55
1646248722,55
1646248752,55
1646248782,55
1646248812,55
1646248842,55
1646248872,55
1646248902,55
1646248932,55
1646248962,55
1646248992,55
1646249022,55
1646249052,55
1646249082,55
1646249112,55
1646249143,55
1646249173,55
1646249203,55
1646249233,55
1646249263,55
1646249293,55
1646249323,55
1646249353,55
1646249383,55
1646249413,55
1646249443,55
1646249473,55
1646249503,55
1646249533,55
1646249563,55
1646249593,55
1646249623,55
1646249653,55
1646249683,55
1646249713,55
1646249743,55
1646249773,55
1646249803,55
1646249833,55
1646249863,55
1646249893,55
1646249923,55
1646249953,55
1646249983,55
1646250013,55
1646250043,55
1646250073,55
1646250103,55
1646250133,55
1646250163,55
1646250193,55
1646250223,55
1646250253,55
1646250283,55
1646250313,55
1646250343,55
1646250373,55
1646250403,55
1646250433,55
1646250463,55
1646250493,55
1646250523,55
1646250553,55
1646250731,55
1646250761,55
1646250791,55
1646250866,55
1646250896,55
1646250926,55
1646253057,55
1646253087,55
1646253117,55
1646253147,55
1646253177,55
1646253207,55
1646253237,55
1646253267,55
1646253297,55
1646253327,55
1646253357,55
1646253387,55
1646253417,55
1646253447,55
1646253477,55
1646253507,55
1646253537,55
1646253567,55
1646253597,55
1646253627,55
1646257269,55
1646257299,55
1646257329,55
1646257359,55
1646257389,55
1646257419,55
1646257449,55
1646257479,55
1646257509,55
1646257539,55
1646257569,55
1646257599,55
1646257629,55
1646257659,55
1646257689,55
1646257719,55
1646257749,55
1646257779,55
1646257809,55
1646257839,55
1646257869,55
1646257899,55
1646257929,55
1646257959,55
1646257989,55
1646258019,55
1646258049,55
1646258079,55
1646258109,55
1646258139,55
1646258169,55
1646258199,55
1646258229,55
1646258259,55
1646258289,55
1646258319,55
1646258349,55
1646258380,55
1646258410,55
1646258440,55
1646258470,55
1646258500,55
1646258530,55
1646258560,55
1646258590,55
1646258620,55
1646258650,55
1646258680,55
1646258710,55
1646258740,55
1646258770,55
1646258800,55
1646258830,55
1646258860,55
1646258890,55
1646258920,55
1646258950,55
1646258980,55
1646259010,55
1646259040,55
1646259070,55
1646259100,55
1646259130,55
1646259160,55
1646259190,55
1646259220,55
1646259250,55
1646259280,55
1646259310,55
1646259340,55
1646259370,55
1646259400,55
1646259430,55
1646259460,55
1646259490,55
1646259520,55
1646259550,55
1646259580,55
1646259610,55
1646259640,55
1646259670,55
1646259700,55
1646259730,55
1646259760,55
1646259790,55
1646259820,55
1646259850,55
1646259880,55
1646259910,55
1646259940,55
1646259970,55
1646260000,55
1646260030,55
1646260060,55
1646260090,55
1646260120,55
1646260150,55
1646260180,55
1646260210,55
1646260240,55
1646260270,55
1646260300,55
1646260330,55
1646260360,55
1646260390,55
1646260420,55
1646260450,55
1646260480,55
1646287844,55
1646287874,55
1646288010,55
1646288040,55
1646288070,55
1646288100,55
1646288130,55
1646288160,55
1646288190,55
1646288220,55
1646288250,55
1646288280,55
1646288310,55
1646288341,55
1646288371,55
1646288401,55
1646288431,55
1646288461,55
1646288491,55
1646288521,55
1646288551,55
1646288581,55
1646288611,55
1646288641,55
1646288671,55
1646288701,55
1646288731,55
1646288761,55
1646288791,55
1646288821,55
1646288851,55
1646288881,55
1646288911,55
1646288941,55
1646288971,55
1646289001,55
1646289031,55
1646289061,55
1646289091,55
1646289121,55
1646289151,55
1646289181,55
1646289211,55
1646289241,55
1646289271,55
1646289301,55
1646289331,55
1646289361,55
1646289391,55
1646289421,55
1646289451,55
1646289481,55
1646289511,55
1646289541,55
1646289571,55
1646289601,55
1646289631,55
1646289661,55
1646289691,55
1646289721,55
1646289751,55
1646289781,55
1646289811,55
1646289841,55
1646289871,55
1646289901,55
1646289931,55
1646289961,55
1646289991,55
1646290021,55
1646290051,55
1646290081,55
1646290111,55
1646290141,55
1646290171,55
1646290201,55
1646290231,55
1646290261,55
1646290291,55
1646290321,55
1646290351,55
1646290381,55
1646290411,55
1646290441,55
1646290471,55
1646290501,55
1646290531,55
1646291575,55
1646291605,55
1646291635,55
1646291665,55
1646291695,55
1646291725,55
1646291755,55
1646291785,55
1646291815,55
1646291845,55
1646291875,55
1646291905,55
1646291935,55
1646291965,55
1646291995,55
1646292025,55
1646292055,55
1646292085,55
1646292115,55
1646292145,55
1646292175,55
1646292205,55
1646292235,55
1646292265,55
1646292295,55
1646292325,55
1646292355,55
1646292385,55
1646292415,55
1646292445,55
1646292475,55
1646292505,55
1646292535,55
1646292565,55
1646292595,55
1646292625,55
1646292655,55
1646292685,55
1646292715,55
1646292745,55
1646292775,55
1646292805,55
1646292835,55
1646292865,55
1646292895,55
1646292925,55
1646292955,55
1646292985,55
1646293015,55
1646293045,55
1646293075,55
1646293105,55
1646293135,55
1646293165,55
1646293195,55
1646293225,55
1646293255,55
1646293285,55
1646293315,55
1646293345,55
1646293375,55
1646293405,55
1646293435,55
1646293465,55
1646293495,55
1646293525,55
1646293555,55
1646293585,55
1646293615,55
1646293645,55
1646293675,55
1646293705,55
1646293735,55
1646293766,55
1646293796,55
1646293826,55
1646293856,55
1646293886,55
1646293916,55
1646293946,55
1646293976,55
1646294006,55
