t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1645905750,78,0.540672,0.357145,0.316070,0.249182,events/second
1645905780,90,0.516411,0.381315,0.324382,0.254163,events/second
1645905810,96,0.469930,0.312496,0.312697,0.252406,events/second
1645905840,108,0.460943,0.354234,0.321329,0.257281,events/second
1645905870,114,0.431308,0.296071,0.309934,0.255421,events/second
1645905900,126,0.428110,0.344272,0.318830,0.260198,events/second
1645905930,132,0.407002,0.290028,0.307673,0.258242,events/second
1645905960,144,0.406388,0.340607,0.316783,0.262926,events/second
1645905990,150,0.390273,0.287806,0.305821,0.260881,events/second
1645906020,162,0.390963,0.339258,0.315108,0.265479,events/second
1645906050,168,0.378065,0.286988,0.304306,0.263350,events/second
1645906080,180,0.379445,0.338762,0.313736,0.267867,events/second
1645906110,186,0.368763,0.286687,0.303064,0.265660,events/second
1645906140,198,0.370513,0.338580,0.312613,0.270100,events/second
1645906170,204,0.361442,0.286576,0.302048,0.267820,events/second
1645906200,216,0.363381,0.338513,0.311694,0.272190,events/second
1645906230,222,0.355525,0.286536,0.301216,0.269842,events/second
1645906260,234,0.357556,0.338488,0.310941,0.274145,events/second
1645906290,240,0.350648,0.286521,0.300535,0.271733,events/second
1645906320,252,0.352718,0.338479,0.310325,0.275974,events/second
1645906350,258,0.346560,0.286515,0.299978,0.273502,events/second
1645906380,270,0.348623,0.338476,0.309820,0.277685,events/second
1645906410,276,0.343077,0.286513,0.299521,0.275156,events/second
1645906440,288,0.345118,0.338474,0.309407,0.279286,events/second
1645906470,294,0.340078,0.286512,0.299147,0.276705,events/second
1645906500,306,0.342087,0.338474,0.309069,0.280783,events/second
1645906530,312,0.337470,0.286512,0.298841,0.278153,events/second
1645906560,324,0.339432,0.338474,0.308792,0.282184,events/second
1645906590,330,0.335182,0.286512,0.298591,0.279508,events/second
1645906620,342,0.337096,0.338474,0.308565,0.283495,events/second
1645906651,348,0.333158,0.286512,0.298385,0.280776,events/second
1645906681,360,0.335022,0.338474,0.308380,0.284721,events/second
1645906711,366,0.331353,0.286512,0.298217,0.281961,events/second
1645906741,378,0.333164,0.338474,0.308228,0.285868,events/second
1645906771,384,0.329731,0.286512,0.298080,0.283071,events/second
1645906801,396,0.331492,0.338474,0.308103,0.286941,events/second
1645906831,402,0.328269,0.286512,0.297967,0.284108,events/second
1645906861,414,0.329981,0.338474,0.308001,0.287944,events/second
1645906891,420,0.326943,0.286512,0.297875,0.285079,events/second
1645906921,432,0.328609,0.338474,0.307918,0.288884,events/second
1645906951,438,0.325738,0.286512,0.297800,0.285988,events/second
1645906981,450,0.327357,0.338474,0.307850,0.289762,events/second
1645907011,456,0.324634,0.286512,0.297738,0.286837,events/second
1645907041,468,0.326209,0.338474,0.307794,0.290584,events/second
1645907071,474,0.323621,0.286512,0.297687,0.287632,events/second
1645907101,486,0.325153,0.338474,0.307748,0.291353,events/second
1645907131,492,0.322687,0.286512,0.297646,0.288376,events/second
1645907161,504,0.324177,0.338474,0.307710,0.292072,events/second
1645907191,510,0.321823,0.286512,0.297612,0.289071,events/second
1645907221,522,0.323272,0.338474,0.307680,0.292745,events/second
1645907251,528,0.321021,0.286512,0.297584,0.289722,events/second
1645907281,540,0.322433,0.338474,0.307655,0.293374,events/second
1645907311,546,0.320278,0.286512,0.297561,0.290331,events/second
1645907341,558,0.321654,0.338474,0.307634,0.293963,events/second
1645907371,564,0.319585,0.286512,0.297543,0.290900,events/second
1645907401,576,0.320927,0.338474,0.307617,0.294514,events/second
1645907431,582,0.318937,0.286512,0.297528,0.291433,events/second
1645907461,594,0.320246,0.338474,0.307603,0.295029,events/second
1645907491,600,0.318332,0.286512,0.297515,0.291932,events/second
1645907521,612,0.319609,0.338474,0.307592,0.295511,events/second
1645907551,618,0.317762,0.286512,0.297505,0.292398,events/second
1645907581,630,0.319010,0.338474,0.307583,0.295962,events/second
1645907611,636,0.317227,0.286512,0.297497,0.292834,events/second
1645907641,648,0.318447,0.338474,0.307575,0.296384,events/second
1645907671,654,0.316723,0.286512,0.297490,0.293242,events/second
1645907701,666,0.317914,0.338474,0.307569,0.296779,events/second
