t,value
1645913589,456829
1645913619,456829
1645913649,456829
1645913679,456829
1645913709,456829
1645913739,456829
1645913769,456829
1645913799,456829
1645913829,456829
1645913859,456829
1645913889,456829
1645914183,720418
1645914213,720418
1645914243,720418
1645914273,720418
1645914303,720418
1645914333,720418
1645914363,720418
1645914393,720418
1645914423,720418
1645914453,720418
1645914483,720418
1645914513,720418
1645914543,720418
1645914573,720418
1645914603,720418
1645914633,720418
1645914663,720418
1645914693,720418
1645914723,720418
1645914753,720418
1645914783,720418
1645914813,720418
1645914843,720418
1645914873,720418
1645914903,720418
1645914933,720418
1645914963,720418
1645914993,720418
1645915023,720418
1645915053,720418
1645915083,720418
1645915113,720418
1645915143,720418
1645915173,720418
1645915203,720418
1645915233,720418
1645915263,720418
1645915294,720418
1645915324,720418
1645915354,720418
1645915384,720418
1645915414,720418
1645915444,720418
1645915474,720418
1645915504,720418
1645915534,720418
1645915564,720418
1645915594,720418
1645915624,720418
1645915654,720418
1645915684,720418
1645915714,720418
1645915744,720418
1645915774,720418
1645915804,720418
1645915834,720418
1645915864,720418
1645915894,720418
1645915924,720418
1645915954,720418
1645915984,720418
1645916014,720418
1645916044,720418
1645916074,720418
1645916104,720418
1645916134,720418
1645916164,720418
1645916194,720418
1645916224,720418
1645916254,720418
1645916284,720418
1645916314,720418
1645916344,720418
1645916374,720418
1645916404,720418
1645916434,720418
1645916464,720418
1645916494,720418
1645916524,720418
1645954885,39054946
1645954915,39054946
1645954945,39054946
1645954975,39054946
1645955005,39054946
1645955035,39054946
1645955065,39054946
1645955095,39054946
1645955125,39054946
1645955155,39054946
1645955185,39054946
1645955215,39054946
1645955245,39054946
1645955275,39054946
1645955305,39054946
1645955335,39054946
1645955365,39054946
1645955395,39054946
1645955425,39054946
1645955455,39054946
1645955485,39054946
1645955515,39054946
1645955545,39054946
1645955575,39054946
1645955605,39054946
1645955635,39054946
1645955665,39054946
1645955695,39054946
1645955725,39054946
1645955755,39054946
1645955785,39054946
1645955815,39054946
1645955845,39054946
1645955875,39054946
1645955905,39054946
1645955935,39054946
1645955965,39054946
1645955995,39054946
1645956025,39054946
1645956055,39054946
1645956085,39054946
1645956115,39054946
1645956145,39054946
1645956175,39054946
1645956205,39054946
1645956235,39054946
1645956265,39054946
1645956295,39054946
1645956325,39054946
1645956355,39054946
1645956385,39054946
1645956415,39054946
1645956445,39054946
1645956475,39054946
1645956505,39054946
1645956535,39054946
1645956565,39054946
1645956595,39054946
1645956625,39054946
1645956655,39054946
1645956685,39054946
1645956715,39054946
1645956745,39054946
1645956775,39054946
1645956805,39054946
1645956835,39054946
1645956865,39054946
1645956895,39054946
1645956925,39054946
1645956955,39054946
1645956985,39054946
1645957015,39054946
1645957045,39054946
1645957075,39054946
1645957105,39054946
1645957135,39054946
1645957165,39054946
1645957195,39054946
1645957225,39054946
1645957255,39054946
1645957285,39054946
1645957315,39054946
1645957345,39054946
1645957375,39054946
1645957405,39054946
1645957435,39054946
1645957465,39054946
1645957495,39054946
1645957525,39054946
1645957555,39054946
1645957585,39054946
1645957615,39054946
1645957646,39054946
1645957676,39054946
1645957706,39054946
1645957736,39054946
1645957766,39054946
1645957796,39054946
1645957826,39054946
1645957856,39054946
1645957886,39054946
1645957916,39054946
1645957946,39054946
1645957976,39054946
1645958006,39054946
1645958036,39054946
1645996710,0
1645996740,0
1645996770,0
1645996800,0
1645996830,0
1645996860,0
1645996890,0
1645996920,0
1645996950,0
1645996980,0
1645997010,0
1645997040,0
1645997070,0
1645997100,0
1645997130,0
1645997160,0
1645997190,0
1645997220,0
1645997250,0
1645997280,0
1645997310,0
1645997340,0
1645997370,0
1645997400,0
1645997430,0
1645997460,0
1645997490,0
1645997520,0
1645997550,0
1645997580,0
1645997610,0
1645997640,0
1645997670,0
1645997700,0
1645997730,0
1645997760,0
1645997790,0
1645997820,0
1645997850,0
1645997880,0
1645997911,0
1645997941,0
1645997971,0
1645998001,0
1645998031,0
1645998061,0
1645998091,0
1645998121,0
1645998151,0
1645998181,0
1645998211,0
1645998241,0
1645998271,0
1645998301,0
1645998331,0
1645998361,0
1645998391,0
1645998421,0
1645998451,0
1645998481,0
1645998509,0
1645998539,0
1645998569,0
1645998599,0
1645998629,0
1645998659,0
1645998689,0
1645998719,0
1645998749,0
1645998779,0
1645998809,0
1645998839,0
1645998869,0
1645998899,0
1645998929,0
1645998959,0
1645998989,0
1645999019,0
1645999049,0
1645999079,0
1645999109,0
1645999139,0
1645999169,0
1645999199,0
1645999229,0
1645999259,0
1645999289,0
1645999319,0
1645999349,0
1645999379,0
1645999409,0
1645999439,0
1645999469,0
1645999499,0
1645999529,0
1645999559,0
1645999589,0
1645999619,0
1645999649,0
1645999679,0
1645999709,0
1645999739,0
1645999770,0
1645999800,0
1645999830,0
1645999860,0
1645999890,0
1645999920,0
1645999950,0
1645999980,0
1646000010,0
1646240100,0
1646240130,0
1646240160,0
1646240190,0
1646240220,0
1646240250,0
1646240280,0
1646240310,0
1646240340,0
1646240370,0
1646240400,0
1646240430,0
1646240460,0
1646240490,0
1646240520,0
1646240550,0
1646240580,0
1646240610,0
1646240640,0
1646240670,0
1646240700,0
1646240730,0
1646243480,2719559
1646243510,2719559
1646243540,2719559
1646243570,2719559
1646243600,2719559
1646243630,2719559
1646243660,2719559
1646243690,2719559
1646243720,2719559
1646243750,2719559
1646243780,2719559
1646243810,2719559
1646243840,2719559
1646243870,2719559
1646243900,2719559
1646243930,2719559
1646243960,2719559
1646243990,2719559
1646244020,2719559
1646244050,2719559
1646244080,2719559
1646244110,2719559
1646244140,2719559
1646244170,2719559
1646244200,2719559
1646244230,2719559
1646244260,2719559
1646244290,2719559
1646244320,2719559
1646244350,2719559
1646244380,2719559
1646244410,2719559
1646244440,2719559
1646244470,2719559
1646244500,2719559
1646244530,2719559
1646244560,2719559
1646244590,2719559
1646244620,2719559
1646244650,2719559
1646244680,2719559
1646244710,2719559
1646244740,2719559
1646244770,2719559
1646244800,2719559
1646244830,2719559
1646244860,2719559
1646244890,2719559
1646244920,2719559
1646244950,2719559
1646244980,2719559
1646245010,2719559
1646245040,2719559
1646245070,2719559
1646245100,2719559
1646245130,2719559
1646245160,2719559
1646245190,2719559
1646245220,2719559
1646245250,2719559
1646245280,2719559
1646245310,2719559
1646245340,2719559
1646245371,2719559
1646245401,2719559
1646245431,2719559
1646245461,2719559
1646245491,2719559
1646245521,2719559
1646245551,2719559
1646245581,2719559
1646245611,2719559
1646245641,2719559
1646245671,2719559
1646245701,2719559
1646245731,2719559
1646245761,2719559
1646245791,2719559
1646245821,2719559
1646245851,2719559
1646245881,2719559
1646245911,2719559
1646245941,2719559
1646245971,2719559
1646246001,2719559
1646246031,2719559
1646246061,2719559
1646246091,2719559
1646246121,2719559
1646246151,2719559
1646246181,2719559
1646246211,2719559
1646246241,2719559
1646246271,2719559
1646246301,2719559
1646246331,2719559
1646246361,2719559
1646246391,2719559
1646246421,2719559
1646246451,2719559
1646246481,2719559
1646246511,2719559
1646246541,2719559
1646246571,2719559
1646246601,2719559
1646246631,2719559
1646247249,3307458
1646248212,4240827
1646248242,4240827
1646248272,4240827
1646248302,4240827
1646248332,4240827
1646248362,4240827
1646248392,4240827
1646248422,4240827
1646248452,4240827
1646248482,4240827
1646248512,4240827
1646248542,4240827
1646248572,4240827
1646248602,4240827
1646248632,4240827
1646248662,4240827
1646248692,4240827
1646248722,4240827
1646248752,4240827
1646248782,4240827
1646248812,4240827
1646248842,4240827
1646248872,4240827
1646248902,4240827
1646248932,4240827
1646248962,4240827
1646248992,4240827
1646249022,4240827
1646249052,4240827
1646249082,4240827
1646249112,4240827
1646249143,4240827
1646249173,4240827
1646249203,4240827
1646249233,4240827
1646249263,4240827
1646249293,4240827
1646249323,4240827
1646249353,4240827
1646249383,4240827
1646249413,4240827
1646249443,4240827
1646249473,4240827
1646249503,4240827
1646249533,4240827
1646249563,4240827
1646249593,4240827
1646249623,4240827
1646249653,4240827
1646249683,4240827
1646249713,4240827
1646249743,4240827
1646249773,4240827
1646249803,4240827
1646249833,4240827
1646249863,4240827
1646249893,4240827
1646249923,4240827
1646249953,4240827
1646249983,4240827
1646250013,4240827
1646250043,4240827
1646250073,4240827
1646250103,4240827
1646250133,4240827
1646250163,4240827
1646250193,4240827
1646250223,4240827
1646250253,4240827
1646250283,4240827
1646250313,4240827
1646250343,4240827
1646250373,4240827
1646250403,4240827
1646250433,4240827
1646250463,4240827
1646250493,4240827
1646250523,4240827
1646250553,4240827
1646250731,4388958
1646250761,4388958
1646250791,4388958
1646250866,4434204
1646250896,4434204
1646250926,4434204
1646253057,6534942
1646253087,6534942
1646253117,6534942
1646253147,6534942
1646253177,6534942
1646253207,6534942
1646253237,6534942
1646253267,6534942
1646253297,6534942
1646253327,6534942
1646253357,6534942
1646253387,6534942
1646253417,6534942
1646253447,6534942
1646253477,6534942
1646253507,6534942
1646253537,6534942
1646253567,6534942
1646253597,6534942
1646253627,6534942
1646257269,10146694
1646257299,10146694
1646257329,10146694
1646257359,10146694
1646257389,10146694
1646257419,10146694
1646257449,10146694
1646257479,10146694
1646257509,10146694
1646257539,10146694
1646257569,10146694
1646257599,10146694
1646257629,10146694
1646257659,10146694
1646257689,10146694
1646257719,10146694
1646257749,10146694
1646257779,10146694
1646257809,10146694
1646257839,10146694
1646257869,10146694
1646257899,10146694
1646257929,10146694
1646257959,10146694
1646257989,10146694
1646258019,10146694
1646258049,10146694
1646258079,10146694
1646258109,10146694
1646258139,10146694
1646258169,10146694
1646258199,10146694
1646258229,10146694
1646258259,10146694
1646258289,10146694
1646258319,10146694
1646258349,10146694
1646258380,10146694
1646258410,10146694
1646258440,10146694
1646258470,10146694
1646258500,10146694
1646258530,10146694
1646258560,10146694
1646258590,10146694
1646258620,10146694
1646258650,10146694
1646258680,10146694
1646258710,10146694
1646258740,10146694
1646258770,10146694
1646258800,10146694
1646258830,10146694
1646258860,10146694
1646258890,10146694
1646258920,10146694
1646258950,10146694
1646258980,10146694
1646259010,10146694
1646259040,10146694
1646259070,10146694
1646259100,10146694
1646259130,10146694
1646259160,10146694
1646259190,10146694
1646259220,10146694
1646259250,10146694
1646259280,10146694
1646259310,10146694
1646259340,10146694
1646259370,10146694
1646259400,10146694
1646259430,10146694
1646259460,10146694
1646259490,10146694
1646259520,10146694
1646259550,10146694
1646259580,10146694
1646259610,10146694
1646259640,10146694
1646259670,10146694
1646259700,10146694
1646259730,10146694
1646259760,10146694
1646259790,10146694
1646259820,10146694
1646259850,10146694
1646259880,10146694
1646259910,10146694
1646259940,10146694
1646259970,10146694
1646260000,10146694
1646260030,10146694
1646260060,10146694
1646260090,10146694
1646260120,10146694
1646260150,10146694
1646260180,10146694
1646260210,10146694
1646260240,10146694
1646260270,10146694
1646260300,10146694
1646260330,10146694
1646260360,10146694
1646260390,10146694
1646260420,10146694
1646260450,10146694
1646260480,10146694
1646287844,37480756
1646287874,37480756
1646288010,0
1646288040,0
1646288070,0
1646288100,0
1646288130,0
1646288160,0
1646288190,0
1646288220,0
1646288250,0
1646288280,0
1646288310,0
1646288341,0
1646288371,0
1646288401,0
1646288431,0
1646288461,0
1646288491,0
1646288521,0
1646288551,0
1646288581,0
1646288611,0
1646288641,0
1646288671,0
1646288701,0
1646288731,0
1646288761,0
1646288791,0
1646288821,0
1646288851,0
1646288881,0
1646288911,0
1646288941,0
1646288971,0
1646289001,0
1646289031,0
1646289061,0
1646289091,0
1646289121,0
1646289151,0
1646289181,0
1646289211,0
1646289241,0
1646289271,0
1646289301,0
1646289331,0
1646289361,0
1646289391,0
1646289421,0
1646289451,0
1646289481,0
1646289511,0
1646289541,0
1646289571,0
1646289601,0
1646289631,0
1646289661,0
1646289691,0
1646289721,0
1646289751,0
1646289781,0
1646289811,0
1646289841,0
1646289871,0
1646289901,0
1646289931,0
1646289961,0
1646289991,0
1646290021,0
1646290051,0
1646290081,0
1646290111,0
1646290141,0
1646290171,0
1646290201,0
1646290231,0
1646290261,0
1646290291,0
1646290321,0
1646290351,0
1646290381,0
1646290411,0
1646290441,0
1646290471,0
1646290501,0
1646290531,0
1646291575,1013467
1646291605,1013467
1646291635,1013467
1646291665,1013467
1646291695,1013467
1646291725,1013467
1646291755,1013467
1646291785,1013467
1646291815,1013467
1646291845,1013467
1646291875,1013467
1646291905,1013467
1646291935,1013467
1646291965,1013467
1646291995,1013467
1646292025,1013467
1646292055,1013467
1646292085,1013467
1646292115,1013467
1646292145,1013467
1646292175,1013467
1646292205,1013467
1646292235,1013467
1646292265,1013467
1646292295,1013467
1646292325,1013467
1646292355,1013467
1646292385,1013467
1646292415,1013467
1646292445,1013467
1646292475,1013467
1646292505,1013467
1646292535,1013467
1646292565,1013467
1646292595,1013467
1646292625,1013467
1646292655,1013467
1646292685,1013467
1646292715,1013467
1646292745,1013467
1646292775,1013467
1646292805,1013467
1646292835,1013467
1646292865,1013467
1646292895,1013467
1646292925,1013467
1646292955,1013467
1646292985,1013467
1646293015,1013467
